"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1087070",,,
"Author: Gino Rouzee",,,
,,,
"ID","EN",,"MJ"
"112571","bodyshell",,"avukarun"
"112572","bodyshells",,"avukaru"
"112573","bodyship",,"keriqiin"
"112574","bodyshirt",,"uvikuro"
"112575","bodyshop",,"kiraqaa"
"112576","bodyshotter",,"karoqojeat"
"112577","bodyside",,"ovekosan"
"112578","bodyslam",,"evakeza"
"112579","bodyslammed",,"kiraqusoet"
"112580","bodyslamming",,"kiraqusou"
"112581","bodyslams",,"evakezen"
"112582","bodysnatched",,"keriqusoo"
"112583","bodysnatcher",,"koruqasiu"
"112584","bodysnatching",,"keriqusoun"
"112585","bodysnatchings",,"keriqusou"
"112586","bodyspray",,"kurequat"
"112587","bodystocking",,"kiraqojie"
"112588","bodystorming",,"ovekobaban"
"112589","bodystyle",,"kiraqoot"
"112590","bodysuit",,"ovekodun"
"112591","bodysuited",,"keriqein"
"112592","bodysuits",,"ovekodu"
"112593","bodysurf",,"karoqaen"
"112594","bodysurfed",,"ivokidi"
"112595","bodysurfer",,"uvikudo"
"112596","bodysurfers",,"uvikudaret"
"112597","bodysurfing",,"ivokidurot"
"112598","bodysurfings",,"ivokiduro"
"112599","bodysurfs",,"karoqaon"
"112600","bodyswap",,"uvikuke"
"112601","bodytalk",,"koruwion"
"112602","bodytights",,"uvikason"
"112603","bodywarmer",,"kerigoin"
"112604","bodywarmers",,"kerigowaa"
"112605","bodywash",,"ivokoren"
"112606","bodywear",,"ovekezi"
"112607","bodyweig",,"korugoon"
"112608","bodyweight",,"korugoe"
"112609","bodywide",,"avukuset"
"112610","bodywise",,"keriguun"
"112611","bodywood",,"avukuhon"
"112612","bodywork",,"ivokohet"
"112613","bodyworker",,"kiragoen"
"112614","bodyworkers",,"kiragowaon"
"112615","bodyworks",,"ivokohi"
"112616","bodyworn",,"korugeon"
"112617","bodywrap",,"karogoa"
"112618","bodziuch",,"kireriot"
"112619","boeb",,"kosono"
"112620","boebera",,"ovonuet"
"112621","boeberas",,"ovonuqi"
"112622","boebert",,"kesevia"
"112623","boece",,"avaro"
"112624","boeces",,"avarot"
"112625","boechat",,"ovorei"
"112626","boeck",,"avaroa"
"112627","boecker",,"kasetin"
"112628","boeckman",,"kosituon"
"112629","boeckmann",,"uvurepa"
"112630","boedeker",,"ivisava"
"112631","boedelscheiding",,"kesivobeu"
"112632","boeding",,"uvusuu"
"112633","boedromion",,"kesicaen"
"112634","boedromions",,"kesicafeon"
"112635","boedromius",,"avasuhu"
"112636","boedromiuss",,"avasuhevot"
"112637","boeger",,"koseaa"
"112638","boegoe",,"ivilot"
"112639","boehike",,"kasaro"
"112640","boehle",,"uvumat"
"112641","boehler",,"kasava"
"112642","boehlke",,"ivimeen"
"112643","boehm",,"kasaza"
"112644","boehme",,"kusuet"
"112645","boehmenism",,"uvumizon"
"112646","boehmenisms",,"uvumizevan"
"112647","boehmenist",,"kesezeen"
"112648","boehmenists",,"kesezeheon"
"112649","boehmenite",,"kasazaan"
"112650","boehmenites",,"kasazahaun"
"112651","boehmer",,"uvumie"
"112652","boehmeria",,"avamuzun"
"112653","boehmeriae",,"uvumizo"
"112654","boehmerias",,"avamuzu"
"112655","boehmes",,"kusuzi"
"112656","boehmian",,"ivimosi"
"112657","boehmians",,"ivimosat"
"112658","boehmism",,"kisizeen"
"112659","boehmist",,"uvumisa"
"112660","boehmists",,"uvumisen"
"112661","boehmite",,"ivimoson"
"112662","boehmites",,"ivimosan"
"112663","boehms",,"kasaot"
"112664","boehner",,"kusupi"
"112665","boehnke",,"ovomoat"
"112666","boehnlein",,"uvumuzen"
"112667","boehringer",,"avamusot"
"112668","boeill",,"ivino"
"112669","boeing",,"kasea"
"112670","boeings",,"kasepen"
"112671","boeke",,"uvuse"
"112672","boekel",,"kiseun"
"112673","boel",,"kasut"
"112674","boelen",,"evete"
"112675","boelhond",,"uvutihot"
"112676","boelk",,"kusita"
"112677","boelke",,"kisouna"
"112678","boell",,"ivite"
"112679","boelter",,"kusiwon"
"112680","boelters",,"kusiwuan"
"112681","boelus",,"kusiet"
"112682","boeluss",,"kusibi"
"112683","boen",,"kusano"
"112684","boeng",,"kaseme"
"112685","boengkil",,"ovozavot"
"112686","boeny",,"kesole"
"112687","boeotarch",,"kasoweet"
"112688","boeotia",,"kusewi"
"112689","boeotiae",,"kisawein"
"112690","boeotian",,"eveposo"
"112691","boeotianer",,"kesiwua"
"112692","boeotianest",,"kasowisaat"
"112693","boeotianner",,"ivipusije"
"112694","boeotiannest",,"ovopisojet"
"112695","boeotians",,"eveposet"
"112696","boeotias",,"kusewoat"
"112697","boeotic",,"kisawu"
"112698","boeotics",,"kisaweota"
"112699","boeotus",,"kosuwen"
"112700","boeotuss",,"kosuwoon"
"112701","boep",,"kiseu"
"112702","boeps",,"kiseqa"
"112703","boer",,"kosota"
"112704","boeravinone",,"ovojagujo"
"112705","boerboel",,"kosoreet"
"112706","boerboels",,"kosorei"
"112707","boerboon",,"kusuriat"
"112708","boerbul",,"kasarota"
"112709","boerbull",,"ivijodet"
"112710","boerbuls",,"kasaraoa"
"112711","boerdijk",,"kasatiet"
"112712","boerdom",,"evejoin"
"112713","boerdoms",,"evejoha"
"112714","boerekos",,"kosovoon"
"112715","boeremusiek",,"kesevigeen"
"112716","boeremusieks",,"kesevigeon"
"112717","boerenkaas",,"uvujefa"
"112718","boeress",,"kesevan"
"112719","boerewors",,"evejiko"
"112720","boereworses",,"avajokibe"
"112721","boerger",,"ovojaan"
"112722","boerhaave",,"kosonion"
"112723","boerhavia",,"kisinuo"
"112724","boerhavias",,"kisinuet"
"112725","boerhavinone",,"kisinukiun"
"112726","boerie",,"keseia"
"112727","boerism",,"kasaroa"
"112728","boerne",,"ivijin"
"112729","boerner",,"kusupon"
"112730","boernes",,"ivijia"
"112731","boers",,"kosoqe"
"112732","boersma",,"keseqat"
"112733","boertjie",,"kasawuen"
"112734","boertjies",,"kasawuon"
"112735","boerum",,"kusueta"
"112736","boes",,"evec"
"112737","boesch",,"kosia"
"112738","boeschen",,"iviciren"
"112739","boese",,"avaco"
"112740","boesemans",,"kosivui"
"112741","boesen",,"kisuata"
"112742","boet",,"kesinu"
"112743","boethetic",,"kasonaeta"
"112744","boethian",,"kasoniet"
"112745","boethin",,"kusenat"
"112746","boethius",,"avaqusat"
"112747","boethiuss",,"avaquse"
"112748","boethusian",,"kusenuot"
"112749","boethusianism",,"kosunoboon"
"112750","boethusians",,"kusenubuo"
"112751","boetie",,"kasoua"
"112752","boetius",,"kasora"
"112753","boetiuss",,"kasoraen"
"112754","boeton",,"avaqen"
"112755","boets",,"kesiqn"
"112756","boettcher",,"avaqetan"
"112757","boettger",,"kesiwoe"
"112758","boettgers",,"kesiwoin"
"112759","boetticher",,"avaqese"
"112760","boettiger",,"kesiwuot"
"112761","boettigers",,"kesiwuo"
"112762","boettler",,"iviquzen"
"112763","boettner",,"ovoqifat"
"112764","boeuf",,"kosale"
"112765","boeufs",,"kosao"
"112766","boeuves",,"kisedun"
"112767","boeve",,"kusivi"
"112768","bofa",,"kagun"
"112769","bofd",,"ivis"
"112770","bofe",,"kigea"
"112771","boff",,"avak"
"112772","boffa",,"eveku"
"112773","boffed",,"kugoon"
"112774","boffer",,"kagia"
"112775","boffey",,"evekin"
"112776","boffff",,"iviki"
"112777","boffin",,"kigeaa"
"112778","boffinery",,"uvukufet"
"112779","boffing",,"kugorin"
"112780","boffinish",,"ivikifot"
"112781","boffinism",,"kegurui"
"112782","boffinry",,"avakafu"
"112783","boffins",,"kigeren"
"112784","boffiny",,"kagiron"
"112785","boffo",,"ovoki"
"112786","boffola",,"kogafan"
"112787","boffolas",,"kogafiun"
"112788","boffos",,"ovokun"
"112789","boffs",,"avaka"
"112790","bofh",,"uvum"
"112791","bofhs",,"uvumu"
"112792","bofill",,"kegou"
"112793","bofinger",,"kogipiun"
"112794","bofor",,"evepa"
"112795","bofors",,"evepot"
"112796","boforss",,"evepao"
"112797","bofs",,"kugai"
"112798","boft",,"iviq"
"112799","bofu",,"kigee"
"112800","bofumustine",,"keguzeboi"
"112801","boga",,"uvam"
"112802","bogach",,"kakuot"
"112803","bogacz",,"kekaia"
"112804","bogadi",,"kukion"
"112805","bogaert",,"ivumao"
"112806","bogale",,"kokeo"
"112807","bogalusa",,"kikovia"
"112808","bogalusas",,"kikovien"
"112809","bogan",,"kokepe"
"112810","bogangar",,"uvamuna"
"112811","boganiid",,"evomeset"
"112812","boganism",,"kakupii"
"112813","boganned",,"kikopeot"
"112814","boganning",,"kikopean"
"112815","bogans",,"kokeen"
"112816","bogaoan",,"kakufo"
"112817","bogar",,"kakuc"
"112818","bogard",,"uvamat"
"112819","bogarde",,"ivumoa"
"112820","bogardes",,"ivumoven"
"112821","bogards",,"uvamie"
"112822","bogardus",,"ivumovet"
"112823","bogart",,"uvamun"
"112824","bogarted",,"kikocoin"
"112825","bogartian",,"kikocoet"
"112826","bogarting",,"kikocoi"
"112827","bogarts",,"uvamiu"
"112828","bogata",,"kakuin"
"112829","bogatas",,"kakuwa"
"112830","bogatox",,"ivumuen"
"112831","bogatynia",,"uvamamo"
"112832","bogatyr",,"evomoot"
"112833","bogavante",,"kakudeet"
"112834","bogaz",,"kekam"
"112835","bogbean",,"evoniin"
"112836","bogbeans",,"evonira"
"112837","bogberries",,"kikivaet"
"112838","bogberry",,"kekevie"
"112839","bogbohboibokbon",,"avenerecu"
"112840","bogd",,"kika"
"112841","bogda",,"kuken"
"112842","bogdan",,"evosu"
"112843","bogdana",,"ovisaan"
"112844","bogdanci",,"evosufo"
"112845","bogdand",,"kekinat"
"112846","bogdania",,"ovisafe"
"112847","bogdanoff",,"evosufan"
"112848","bogdanov",,"kokunai"
"112849","bogdanovci",,"kokunae"
"112850","bogdanove",,"kekinuin"
"112851","bogdanovian",,"avesifila"
"112852","bogdanovite",,"avesifilot"
"112853","bogdanski",,"avesifu"
"112854","bogden",,"uvasat"
"112855","bogdown",,"avesei"
"112856","boge",,"ovit"
"112857","bogee",,"evoti"
"112858","boger",,"kikeca"
"112859","bogert",,"ovitia"
"112860","boget",,"kokawe"
"112861","bogey",,"uvata"
"112862","bogeybea",,"kakiloot"
"112863","bogeyed",,"kikelun"
"112864","bogeyes",,"ivutua"
"112865","bogeying",,"kikeleen"
"112866","bogeyism",,"ovitisu"
"112867","bogeyisms",,"ovitisot"
"112868","bogeyland",,"kekuloin"
"112869","bogeyman",,"kekuliu"
"112870","bogeymans",,"kekuliot"
"112871","bogeymen",,"kukoleat"
"112872","bogeymens",,"kukolee"
"112873","bogeyperson",,"kakilapuun"
"112874","bogeys",,"uvatat"
"112875","bogeywoman",,"kekulio"
"112876","bogfern",,"kokavi"
"112877","boggabilla",,"kukineo"
"112878","boggabri",,"evoluset"
"112879","boggan",,"kikoina"
"112880","boggard",,"avelii"
"112881","boggards",,"aveliqat"
"112882","boggart",,"avelian"
"112883","boggarts",,"aveliqun"
"112884","bogged",,"kikoe"
"112885","bogger",,"kukii"
"112886","boggers",,"kukivat"
"112887","boggess",,"ivulaet"
"112888","boggier",,"kukirun"
"112889","boggiest",,"kikorien"
"112890","boggily",,"kakuron"
"112891","boggin",,"kokeia"
"112892","bogginess",,"kekaruen"
"112893","bogginesses",,"kakuripau"
"112894","bogginesss",,"kekaruon"
"112895","bogging",,"kikoret"
"112896","boggio",,"evolo"
"112897","boggis",,"uvalin"
"112898","boggish",,"kakuri"
"112899","boggishness",,"evolewojin"
"112900","boggle",,"kokeet"
"112901","bogglebo",,"uvaloza"
"112902","boggleboe",,"ivulezan"
"112903","boggled",,"evolua"
"112904","boggler",,"ovilae"
"112905","bogglers",,"ovilazin"
"112906","boggles",,"kokevi"
"112907","bogglesome",,"kekaveet"
"112908","boggling",,"evolusat"
"112909","bogglingly",,"kokevaen"
"112910","bogglish",,"ivulese"
"112911","boggo",,"evoloa"
"112912","boggs",,"uvalu"
"112913","boggsian",,"kikoqeet"
"112914","boggsite",,"kikoqeen"
"112915","boggstown",,"evoleban"
"112916","boggstowns",,"evolebun"
"112917","boggus",,"ivulen"
"112918","boggy",,"evoloe"
"112919","boghaunter",,"avemidin"
"112920","boghazkeui",,"ivumene"
"112921","boghazkeuis",,"ivumenofin"
"112922","boghazkoy",,"uvamonen"
"112923","boghazkoys",,"uvamonon"
"112924","boghazkuy",,"evomunon"
"112925","boghazkuys",,"evomunan"
"112926","boghe",,"kikiv"
"112927","boghead",,"ivumaoa"
"112928","boghenii",,"avemofu"
"112929","boghole",,"ivumuon"
"112930","boghom",,"kukuat"
"112931","boghossian",,"uvamawan"
"112932","boghouse",,"kukufue"
"112933","bogi",,"ivune"
"112934","bogie",,"ovinu"
"112935","bogied",,"kokio"
"112936","bogieing",,"kekovuo"
"112937","bogieman",,"kukavee"
"112938","bogier",,"kikuu"
"112939","bogies",,"ovinan"
"112940","bogijiab",,"uvanaso"
"112941","bogijiabs",,"uvanaset"
"112942","bogla",,"kikona"
"112943","bogland",,"kakuno"
"112944","boglander",,"uvatofa"
"112945","boglands",,"kakuniet"
"112946","bogle",,"kekave"
"112947","bogled",,"aveten"
"112948","bogledom",,"avetovat"
"112949","boglen",,"ivuto"
"112950","bogles",,"kekaat"
"112951","bogless",,"kekavea"
"112952","boglet",,"avetet"
"112953","boglike",,"kakuret"
"112954","boglin",,"uvatin"
"112955","bogling",,"avetae"
"112956","boglins",,"uvatua"
"112957","bogman",,"kakaa"
"112958","bogmat",,"kokoen"
"112959","bogmats",,"kokonon"
"112960","bogmen",,"kikiu"
"112961","bogmire",,"kekeru"
"112962","bogmoss",,"ivuvuon"
"112963","bogna",,"kokina"
"112964","bognar",,"ovizan"
"112965","bognor",,"ivuzen"
"112966","bognors",,"ivuzuon"
"112967","bogo",,"avepa"
"112968","bogoak",,"avepon"
"112969","bogoaks",,"avepian"
"112970","bogoch",,"kekiune"
"112971","bogodo",,"kokuen"
"112972","bogodynamics",,"ivupumatot"
"112973","bogof",,"kokul"
"112974","bogoff",,"ivupon"
"112975","bogolan",,"ovipae"
"112976","bogoliubov",,"kukevoo"
"112977","bogolon",,"ivupei"
"112978","bogolub",,"ivupeet"
"112979","bogomaz",,"kekize"
"112980","bogomete",,"kekizeu"
"112981","bogometer",,"evopazet"
"112982","bogometers",,"evopazi"
"112983","bogomil",,"kokuzata"
"112984","bogomile",,"kekizua"
"112985","bogomiles",,"kekizuen"
"112986","bogomili",,"kokuzau"
"112987","bogomilian",,"avepusen"
"112988","bogomilianism",,"ivuposivat"
"112989","bogomilians",,"avepusavon"
"112990","bogomilism",,"kakoziot"
"112991","bogomilisms",,"kakozipao"
"112992","bogomilist",,"evopasu"
"112993","bogomils",,"kokuzae"
"112994","bogomip",,"kakozon"
"112995","bogomips",,"kakozian"
"112996","bogomol",,"kukeze"
"112997","bogon",,"kikape"
"112998","bogong",,"kukeata"
"112999","bogongs",,"kukepe"
"113000","bogor",,"kekic"
"113001","bogoria",,"kokuci"
"113002","bogorodsk",,"evopahi"
"113003","bogorol",,"evopaen"
"113004","bogoroside",,"evopahan"
"113005","bogos",,"avepaa"
"113006","bogosav",,"kakoqo"
"113007","bogosi",,"avepi"
"113008","bogosian",,"kukeqou"
"113009","bogosities",,"kukeqoo"
"113010","bogosity",,"kokuqaat"
"113011","bogoslav",,"ivupizi"
"113012","bogosort",,"ovipohin"
"113013","bogost",,"kakoa"
"113014","bogot",,"kakowe"
"113015","bogota",,"kekiat"
"113016","bogotae",,"kakowaa"
"113017","bogotan",,"ivupuet"
"113018","bogotana",,"uvaparot"
"113019","bogotas",,"kekiwea"
"113020","bogotazo",,"uvaparota"
"113021","bogotc",,"kakoot"
"113022","bogotcs",,"kakowo"
"113023","bogotic",,"kakowen"
"113024","bogotified",,"kakowie"
"113025","bogotifies",,"avepeso"
"113026","bogotify",,"ivupusat"
"113027","bogotifying",,"kokuwanion"
"113028","bogots",,"kakoaa"
"113029","bogr",,"kukue"
"113030","bogra",,"kakan"
"113031","bogracs",,"kakana"
"113032","bograt",,"uvajun"
"113033","bogroll",,"kikifo"
"113034","bogros",,"kekeun"
"113035","bogrush",,"ivujaon"
"113036","bogs",,"ivuca"
"113037","bogsat",,"kukaon"
"113038","bogside",,"kokiret"
"113039","bogsk",,"ovicua"
"113040","bogslide",,"avecisat"
"113041","bogstandard",,"kokiwihie"
"113042","bogsucker",,"kekobuot"
"113043","bogtong",,"ivuqui"
"113044","bogtrot",,"kakocen"
"113045","bogtrotter",,"kukeciot"
"113046","bogtrotters",,"kukecidao"
"113047","bogtrotting",,"kikacoduu"
"113048","bogtrottings",,"kikacoduot"
"113049","boguchwa",,"kokasui"
"113050","bogucki",,"evoweo"
"113051","bogue",,"evowi"
"113052","boguechitto",,"kikevesiat"
"113053","boguechittos",,"kikevesie"
"113054","bogued",,"kekuia"
"113055","bogues",,"evowu"
"113056","boguing",,"kekurot"
"113057","bogulate",,"avewiran"
"113058","bogum",,"avewu"
"113059","bogumil",,"kukoze"
"113060","bogura",,"kukoon"
"113061","bogus",,"oviwo"
"113062","boguser",,"kokaqet"
"113063","bogusest",,"kekuqeu"
"113064","boguslaw",,"kakiqeet"
"113065","boguslawsky",,"kekuqosaon"
"113066","boguslawskys",,"kekuqosaan"
"113067","bogusly",,"kikeqot"
"113068","bogusmaker",,"kakiqoat"
"113069","bogusness",,"kukoqou"
"113070","bogusnesses",,"kikeqepii"
"113071","bogusser",,"kokaqai"
"113072","bogussest",,"kekuquot"
"113073","bogusz",,"kukoona"
"113074","bogway",,"uvadat"
"113075","bogwera",,"kokoven"
"113076","bogwood",,"kakafo"
"113077","bogwoods",,"kakafuet"
"113078","bogwort",,"ivuduet"
"113079","bogy",,"avek"
"113080","bogydom",,"kakoto"
"113081","bogyism",,"ivukion"
"113082","bogyisms",,"ivukiwan"
"113083","bogyland",,"kokuvii"
"113084","bogyman",,"kokuzon"
"113085","bogymen",,"kakozo"
"113086","bogyphobia",,"kekihiet"
"113087","bogys",,"aveka"
"113088","bogywoman",,"kokugeun"
"113089","bohac",,"kulis"
"113090","bohacek",,"kolesen"
"113091","bohai",,"kulir"
"113092","bohairic",,"uvemuqa"
"113093","bohairics",,"uvemuqen"
"113094","bohall",,"kelaune"
"113095","bohame",,"kelaan"
"113096","bohan",,"evime"
"113097","bohanan",,"kalupo"
"113098","bohannan",,"ovumofu"
"113099","bohannon",,"ivamifan"
"113100","bohanon",,"kelapu"
"113101","bohart",,"kulion"
"113102","bohaty",,"avomen"
"113103","bohawn",,"uvemun"
"113104","bohbot",,"kalaot"
"113105","bohdan",,"kelian"
"113106","bohdana",,"kolunen"
"113107","bohdanivka",,"uvesofet"
"113108","bohdanowiczite",,"kelinujaun"
"113109","bohea",,"kilen"
"113110","boheas",,"kileun"
"113111","bohemia",,"keluze"
"113112","bohemian",,"ivatosi"
"113113","bohemianism",,"evitaseju"
"113114","bohemianisms",,"evitasejot"
"113115","bohemianly",,"kulozoa"
"113116","bohemians",,"ivatosat"
"113117","bohemias",,"keluzuin"
"113118","bohemica",,"keluzuu"
"113119","bohemine",,"evitasen"
"113120","bohemish",,"avotuse"
"113121","bohemism",,"kilezeen"
"113122","bohemistics",,"uvetisegan"
"113123","bohemium",,"kolazaat"
"113124","bohemond",,"kuloziun"
"113125","bohemund",,"keluzeu"
"113126","bohena",,"avoten"
"113127","bohereen",,"kileciin"
"113128","bohghost",,"kelanao"
"113129","bohi",,"kilui"
"113130","bohica",,"kulaona"
"113131","bohireen",,"kulacuun"
"113132","bohjalian",,"avorizin"
"113133","bohl",,"evit"
"113134","bohlander",,"kulinoe"
"113135","bohlen",,"kiloua"
"113136","bohler",,"kelaate"
"113137","bohlin",,"kuliata"
"113138","bohling",,"kaluria"
"113139","bohlinia",,"kalurian"
"113140","bohlman",,"kiloza"
"113141","bohlmann",,"avoture"
"113142","bohm",,"kelei"
"113143","bohman",,"uveve"
"113144","bohme",,"kalava"
"113145","bohmerwald",,"ovuvuqot"
"113146","bohmerwalds",,"ovuvuqito"
"113147","bohmes",,"kalaota"
"113148","bohmia",,"koloet"
"113149","bohmian",,"uvevuot"
"113150","bohmite",,"uvevuin"
"113151","bohn",,"avoz"
"113152","bohne",,"uveze"
"113153","bohnenberger",,"ovuzufifet"
"113154","bohnenbergers",,"ovuzufifi"
"113155","bohnenkamp",,"evizifat"
"113156","bohner",,"kaleot"
"113157","bohnert",,"uvezeu"
"113158","bohnock",,"evizoo"
"113159","bohnsack",,"avozarat"
"113160","boho",,"kalou"
"113161","bohodukhiv",,"evipodun"
"113162","bohol",,"ivapea"
"113163","boholano",,"kulevau"
"113164","boholiubove",,"ovupasevet"
"113165","bohomol",,"ivapoi"
"113166","bohon",,"ovupoa"
"113167","bohor",,"avopu"
"113168","bohora",,"evipin"
"113169","bohorah",,"koluci"
"113170","bohorok",,"evipaen"
"113171","bohoroks",,"evipahon"
"113172","bohorquez",,"kelicoot"
"113173","bohort",,"kaloae"
"113174","bohos",,"kaloq"
"113175","bohr",,"ivaja"
"113176","bohra",,"uvejo"
"113177","bohrah",,"kalaa"
"113178","bohras",,"uvejun"
"113179","bohrate",,"kilinua"
"113180","bohrbug",,"kulurat"
"113181","bohrer",,"kilie"
"113182","bohrian",,"kolori"
"113183","bohriate",,"kilirua"
"113184","bohring",,"kolorat"
"113185","bohrium",,"avojaat"
"113186","bohriums",,"avojade"
"113187","bohrmann",,"ovujerin"
"113188","bohrs",,"ivaji"
"113189","bohs",,"kiluo"
"113190","bohu",,"kolai"
"113191","bohum",,"kaliz"
"113192","bohun",,"uvewua"
"113193","bohunk",,"ivawen"
"113194","bohunks",,"ivawion"
"113195","bohuslav",,"kaliqeet"
"113196","bohuslavs",,"kaliqei"
"113197","bohuti",,"eviwot"
"113198","bohyun",,"evikin"
"113199","boia",,"iveme"
"113200","boianu",,"kamuot"
"113201","boiar",,"kumic"
"113202","boiardi",,"ivemoen"
"113203","boiardo",,"avimuon"
"113204","boiarin",,"evumao"
"113205","boiarka",,"kumican"
"113206","boiars",,"kumion"
"113207","boice",,"evuria"
"113208","boiceville",,"kemovoo"
"113209","boicevilles",,"kemovotuet"
"113210","boid",,"komua"
"113211","boidae",,"komuot"
"113212","boidaes",,"komuno"
"113213","boidken",,"ovasuat"
"113214","boieldieu",,"ovatavu"
"113215","boieldieus",,"ovatavot"
"113216","boier",,"komac"
"113217","boiette",,"uvotaun"
"113218","boifriend",,"avikusu"
"113219","boifushi",,"ivekawun"
"113220","boiga",,"uvolo"
"113221","boigbeat",,"ivelozet"
"113222","boigid",,"kimoin"
"113223","boigie",,"ovalat"
"113224","boiginae",,"kemaruot"
"113225","boigny",,"kimoina"
"113226","boiguacu",,"ovalure"
"113227","boii",,"ovana"
"113228","boiis",,"ovano"
"113229","boike",,"aviso"
"113230","boiken",,"kimeua"
"113231","boiki",,"evusea"
"113232","boikin",,"kumoata"
"113233","boikivka",,"kamirei"
"113234","boikivske",,"kimeruon"
"113235","boiko",,"ivesua"
"113236","boikos",,"ivesen"
"113237","boil",,"kemae"
"113238","boilability",,"ovatasufon"
