"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1087070",,,
"Author: Gino Rouzee",,,
,,,
"ID","EN",,"MJ"
"34387","anarcho",,"gulasat"
"34388","anarchocapitalist",,"galesijee"
"34389","anarchocommunism",,"etijorazun"
"34390","anarchocommunist",,"gilusejuan"
"34391","anarchoindividualism",,"atojeruvun"
"34392","anarchoindividualist",,"golisajian"
"34393","anarcholibertarian",,"golisajea"
"34394","anarcholibertarianism",,"galesijui"
"34395","anarchology",,"otujirefi"
"34396","anarchopacifism",,"gelosujuen"
"34397","anarchopacifist",,"otujireqa"
"34398","anarchoprimitivism",,"galesijiet"
"34399","anarchoprimitivist",,"etijoraqo"
"34400","anarchosocialist",,"galesijeun"
"34401","anarchosyndicalism",,"atojeruden"
"34402","anarchosyndicalist",,"golisajia"
"34403","anarchosyndicalists",,"golisajien"
"34404","anarchotopia",,"gilusejau"
"34405","anarchotyrannical",,"etijoragat"
"34406","anarchotyranny",,"gulasojeat"
"34407","anarchotyrant",,"gulasojei"
"34408","anarchs",,"golison"
"34409","anarchy",,"gulasan"
"34410","anarcotin",,"atojehu"
"34411","anarea",,"etije"
"34412","anareolate",,"atojihe"
"34413","anareta",,"gelovat"
"34414","anaretic",,"galevaen"
"34415","anaretical",,"utejoben"
"34416","anargyroi",,"golimou"
"34417","anargyros",,"golimoe"
"34418","anarhichadid",,"otujosati"
"34419","anarhichadidae",,"otujosatat"
"34420","anarhichadidaes",,"otujosate"
"34421","anarhichas",,"itajisu"
"34422","anarhichases",,"otujosatia"
"34423","anarhichasses",,"otujosatata"
"34424","anarion",,"gelorin"
"34425","anarithia",,"otujibo"
"34426","anarithmia",,"atojebo"
"34427","anaritide",,"utejabo"
"34428","anarkid",,"galeten"
"34429","anarkiddie",,"itajesun"
"34430","anaroogian",,"galefaua"
"34431","anaros",,"itajo"
"34432","anarsa",,"otuji"
"34433","anarthria",,"giluweon"
"34434","anarthrias",,"giluwean"
"34435","anarthric",,"goliwae"
"34436","anarthritic",,"etijirivu"
"34437","anarthropod",,"goliwawua"
"34438","anarthropoda",,"giluwewae"
"34439","anarthropodas",,"giluwewain"
"34440","anarthropodous",,"giluwewao"
"34441","anarthrosis",,"gulawoweon"
"34442","anarthrous",,"giluweana"
"34443","anarthrously",,"itajaraco"
"34444","anarthrousness",,"utejerecot"
"34445","anarthrousnesses",,"itajaracat"
"34446","anarthrousnesss",,"utejereco"
"34447","anartismos",,"gelowaon"
"34448","anarya",,"utejat"
"34449","anaryan",,"golilet"
"34450","anaryans",,"golilui"
"34451","anas",,"gelini"
"34452","anasa",,"golunu"
"34453","anasae",,"geliia"
"34454","anasance",,"itacofen"
"34455","anasarca",,"itacoqen"
"34456","anasarcas",,"itacoqon"
"34457","anasarcous",,"itacoqat"
"34458","anasas",,"goluo"
"34459","anasazi",,"itacoen"
"34460","anasazis",,"itaconon"
"34461","anasazisaurus",,"gilanutue"
"34462","anascan",,"utecae"
"34463","anascara",,"itacuren"
"34464","anaschistic",,"gelisutoi"
"34465","anasco",,"gilaee"
"34466","anascopic",,"utecaho"
"34467","anascos",,"gilasin"
"34468","anaseismic",,"gilavoi"
"34469","anasitch",,"gelireot"
"34470","anasitchs",,"gelireo"
"34471","anaskela",,"itacezon"
"34472","anaspadias",,"gulehein"
"34473","anaspalin",,"utecoret"
"34474","anaspeptic",,"otucaza"
"34475","anaspid",,"goluhon"
"34476","anaspida",,"gilahoa"
"34477","anaspidacea",,"gilahozoet"
"34478","anaspidacean",,"atocisutot"
"34479","anaspidaceas",,"gilahozoi"
"34480","anaspidae",,"goluhean"
"34481","anaspidas",,"gilahoen"
"34482","anaspidean",,"utecosen"
"34483","anaspides",,"gelihaot"
"34484","anaspidess",,"gelihao"
"34485","anaspidid",,"eticuson"
"34486","anaspids",,"goluheana"
"34487","anastacia",,"otucuru"
"34488","anastacio",,"itacaran"
"34489","anastalses",,"gulewein"
"34490","anastalsis",,"galowoun"
"34491","anastalsises",,"gulewepaet"
"34492","anastalsisses",,"gulewepai"
"34493","anastaltic",,"uteceret"
"34494","anastamose",,"atocoru"
"34495","anastamosed",,"galowofoat"
"34496","anastamoses",,"atocorocot"
"34497","anastamosing",,"galowofoo"
"34498","anastas",,"eticiot"
"34499","anastase",,"atocori"
"34500","anastases",,"atocorat"
"34501","anastasi",,"eticiren"
"34502","anastasia",,"otucurin"
"34503","anastasian",,"galowoat"
"34504","anastasians",,"galowobee"
"34505","anastasias",,"otucura"
"34506","anastasic",,"eticiret"
"34507","anastasie",,"atocorun"
"34508","anastasimon",,"gulewebaet"
"34509","anastasimos",,"eticiruve"
"34510","anastasio",,"itacarat"
"34511","anastasios",,"itacare"
"34512","anastasis",,"eticiron"
"34513","anastasiss",,"eticiran"
"34514","anastasius",,"atocorin"
"34515","anastaso",,"itacaron"
"34516","anastass",,"eticiro"
"34517","anastassia",,"otucuraa"
"34518","anastate",,"galowoo"
"34519","anastatia",,"goluwuat"
"34520","anastatic",,"geliwiot"
"34521","anastatica",,"goluwuun"
"34522","anastaticae",,"geliwidoo"
"34523","anastatically",,"geliwidoat"
"34524","anastaticas",,"goluwudiu"
"34525","anastatius",,"galowoata"
"34526","anastatus",,"galowoon"
"34527","anastatuss",,"galowoan"
"34528","anasteemaphilia",,"gulewapuu"
"34529","anastellin",,"gulewao"
"34530","anastenaria",,"utecezoton"
"34531","anastenaride",,"goluwihein"
"34532","anastenarissa",,"utecezotun"
"34533","anasteroside",,"atocozoca"
"34534","anastice",,"utecesin"
"34535","anastigm",,"utecesen"
"34536","anastigmat",,"galowue"
"34537","anastigmatic",,"galowuraa"
"34538","anastigmatism",,"gilaworio"
"34539","anastigmatisms",,"gilaworiet"
"34540","anastigmats",,"galowurain"
"34541","anastole",,"galowaet"
"34542","anastomi",,"atocohe"
"34543","anastomic",,"atocohu"
"34544","anastomise",,"utecehon"
"34545","anastomised",,"gulewufao"
"34546","anastomises",,"utecehevan"
"34547","anastomising",,"gulewufaun"
"34548","anastomize",,"geliween"
"34549","anastomized",,"atocohovot"
"34550","anastomo",,"otucuhin"
"34551","anastomos",,"otucuha"
"34552","anastomose",,"eticihan"
"34553","anastomosed",,"geliwefiet"
"34554","anastomosely",,"goluwofuo"
"34555","anastomoses",,"eticihicun"
"34556","anastomosing",,"geliwefiu"
"34557","anastomosis",,"otucuhuci"
"34558","anastomotic",,"goluwofua"
"34559","anastomotica",,"gilawifae"
"34560","anastomotuberculate",,"gilawifaan"
"34561","anastomus",,"utecehen"
"34562","anastomuses",,"itacahaku"
"34563","anastomuss",,"utecehona"
"34564","anastomusses",,"itacahakot"
"34565","anastos",,"otucuun"
"34566","anastral",,"atocoqat"
"34567","anastrephin",,"utecequqat"
"34568","anastrophe",,"gulewoa"
"34569","anastrophes",,"gulewojoena"
"34570","anastrophia",,"geliwujuan"
"34571","anastrophias",,"geliwujuun"
"34572","anastrophic",,"galowijiin"
"34573","anastrophy",,"goluwain"
"34574","anastrozole",,"gulewojoo"
"34575","anastrozoles",,"gulewojoet"
"34576","anastyloses",,"goluwopuin"
"34577","anastylosis",,"gilawipaun"
"34578","anastylotic",,"otucumicet"
"34579","anasuya",,"gilabu"
"34580","anasynthesis",,"utecefitun"
"34581","anasyrma",,"otucuqe"
"34582","anat",,"atoq"
"34583","anata",,"etiqa"
"34584","anatabine",,"itaqosi"
"34585","anatabines",,"itaqosat"
"34586","anatahan",,"atoqurat"
"34587","anatas",,"etiqu"
"34588","anatase",,"atoquet"
"34589","anatases",,"atoquwi"
"34590","anataxis",,"guloniun"
"34591","anatectic",,"guloviun"
"34592","anatelophase",,"golavujaa"
"34593","anatelophasic",,"gilevajein"
"34594","anatexes",,"geluvaun"
"34595","anatexis",,"golavei"
"34596","anatexiss",,"golaveat"
"34597","anatexite",,"atoqilat"
"34598","anatexitic",,"etiquli"
"34599","anath",,"geluna"
"34600","anathem",,"gilenote"
"34601","anathema",,"gulonaun"
"34602","anathemas",,"gulonau"
"34603","anathemata",,"utequzen"
"34604","anathematic",,"itaqizatu"
"34605","anathematical",,"gilenufou"
"34606","anathematically",,"itaqizati"
"34607","anathematisation",,"itaqizate"
"34608","anathematisations",,"itaqizatin"
"34609","anathematise",,"otuqozuton"
"34610","anathematised",,"golanifeo"
"34611","anathematiser",,"gilenufoua"
"34612","anathematisers",,"gilenufoot"
"34613","anathematises",,"otuqozutan"
"34614","anathematising",,"golanifeun"
"34615","anathematism",,"etiqezitin"
"34616","anathematization",,"galinefuat"
"34617","anathematizations",,"galinefue"
"34618","anathematize",,"gulonafien"
"34619","anathematized",,"itaqizatot"
"34620","anathematizer",,"utequzetun"
"34621","anathematizers",,"utequzetu"
"34622","anathematizes",,"gulonafion"
"34623","anathematizing",,"itaqizatan"
"34624","anatheme",,"golanii"
"34625","anathemic",,"gilenuet"
"34626","anathemisation",,"gilenufuen"
"34627","anathemise",,"golaniua"
"34628","anathemised",,"etiqezivat"
"34629","anathemises",,"golanifiot"
"34630","anathemising",,"etiqezivo"
"34631","anathemitisation",,"otuqozuvet"
"34632","anathemization",,"utequzeva"
"34633","anathemize",,"itaqizun"
"34634","anathemized",,"gilenufui"
"34635","anathemizeed",,"golanifiin"
"34636","anathemizeing",,"golanifii"
"34637","anathemizes",,"itaqizavu"
"34638","anathemizing",,"gilenufuot"
"34639","anatherapeusis",,"gelunowae"
"34640","anathermal",,"gilenuia"
"34641","anathermy",,"atoqaze"
"34642","anatherum",,"otuqozot"
"34643","anatherums",,"otuqozo"
"34644","anathoth",,"gilenieta"
"34645","anathyrosis",,"atoqamocen"
"34646","anatid",,"galiote"
"34647","anatidae",,"galirao"
"34648","anatidaephobia",,"atoqevefi"
"34649","anatidaes",,"galiraet"
"34650","anatifa",,"gilerae"
"34651","anatifae",,"golarian"
"34652","anatifaes",,"golariune"
"34653","anatifer",,"etiqomet"
"34654","anatiferous",,"otuqimobon"
"34655","anatinacea",,"guloriu"
"34656","anatinaceas",,"gulorisaot"
"34657","anatinae",,"gileroa"
"34658","anatinaes",,"gileroen"
"34659","anatine",,"golaron"
"34660","anatinus",,"golareat"
"34661","anation",,"galireta"
"34662","anational",,"uteqahet"
"34663","anatipestifer",,"etiqojeda"
"34664","anatira",,"golarona"
"34665","anatman",,"golazon"
"34666","anatmans",,"golazuan"
"34667","anato",,"otuqu"
"34668","anatocism",,"atoqotu"
"34669","anatol",,"geluuna"
"34670","anatola",,"golafon"
"34671","anatole",,"galifo"
"34672","anatoles",,"galifoet"
"34673","anatoli",,"gelufin"
"34674","anatolia",,"golafuat"
"34675","anatoliadelphyid",,"otuquzata"
"34676","anatoliae",,"gelufia"
"34677","anatolian",,"uteqezet"
"34678","anatolianism",,"otuquzatun"
"34679","anatolianist",,"gulofetian"
"34680","anatolianness",,"gelufitae"
"34681","anatolians",,"uteqezi"
"34682","anatolias",,"golafue"
"34683","anatolic",,"gelufiot"
"34684","anatolio",,"gilefaet"
"34685","anatolius",,"galifoat"
"34686","anatoliy",,"gilefaen"
"34687","anatollo",,"etiqizon"
"34688","anatoly",,"gilefot"
"34689","anatomic",,"atoqopun"
"34690","anatomical",,"galifiun"
"34691","anatomicales",,"gulofotaet"
"34692","anatomically",,"atoqopizet"
"34693","anatomicals",,"galifiteu"
"34694","anatomicity",,"golafatia"
"34695","anatomico",,"otuqupa"
"34696","anatomicobiological",,"gelufutoin"
"34697","anatomicochirurgical",,"itaqapezan"
"34698","anatomicomedical",,"itaqapezat"
"34699","anatomicopathologic",,"itaqapezi"
"34700","anatomicopathological",,"gilefetui"
"34701","anatomicophysiologic",,"galifiteat"
"34702","anatomicophysiological",,"uteqepozat"
"34703","anatomicosurgical",,"otuqupazon"
"34704","anatomid",,"galifion"
"34705","anatomies",,"uteqepen"
"34706","anatomiless",,"gilefetoun"
"34707","anatomisable",,"uteqepodat"
"34708","anatomisation",,"atoqopidat"
"34709","anatomisations",,"atoqopide"
"34710","anatomise",,"uteqepena"
"34711","anatomised",,"gulofoot"
"34712","anatomiser",,"galifiuna"
"34713","anatomisers",,"galifiteua"
"34714","anatomises",,"uteqepon"
"34715","anatomisest",,"gulofotaen"
"34716","anatomiseth",,"uteqepodata"
"34717","anatomising",,"gulofotaan"
"34718","anatomism",,"itaqape"
"34719","anatomist",,"galifiat"
"34720","anatomists",,"galifie"
"34721","anatomizable",,"gelufutui"
"34722","anatomization",,"golafatai"
"34723","anatomizations",,"golafataat"
"34724","anatomize",,"gelufua"
"34725","anatomized",,"atoqopu"
"34726","anatomizer",,"etiqipan"
"34727","anatomizers",,"etiqipusun"
"34728","anatomizes",,"gelufuen"
"34729","anatomizest",,"atoqopisa"
"34730","anatomizeth",,"gelufutuia"
"34731","anatomizing",,"atoqopison"
"34732","anatomo",,"otuque"
"34733","anatomofunctional",,"gulofojoon"
"34734","anatomopathologic",,"itaqapoqo"
"34735","anatomopathological",,"gilefejeo"
"34736","anatomopathologically",,"itaqapoqe"
"34737","anatomopathologist",,"gilefejea"
"34738","anatomopathology",,"atoqopuqo"
"34739","anatomophysiological",,"uteqepiqet"
"34740","anatomotype",,"uteqepigi"
"34741","anatomy",,"otuquun"
"34742","anatomys",,"otuqupu"
"34743","anatone",,"gulofana"
"34744","anatones",,"gulofiun"
"34745","anatonym",,"galifuon"
"34746","anatopism",,"golafiua"
"34747","anatopistic",,"itaqajedot"
"34748","anatosaurus",,"golafesain"
"34749","anatotitan",,"galifaun"
"34750","anatotitans",,"galifatou"
"34751","anatox",,"galioti"
"34752","anatoxic",,"galifuet"
"34753","anatoxin",,"otuqulin"
"34754","anatoxinic",,"otuqulen"
"34755","anatoxins",,"otuqula"
"34756","anatra",,"golaoa"
"34757","anatreme",,"golacion"
"34758","anatreptic",,"gelucoo"
"34759","anatreptically",,"gelucocie"
"34760","anatricrotic",,"gilecovie"
"34761","anatricrotism",,"gelucaveu"
"34762","anatripsis",,"otuqoset"
"34763","anatripsology",,"gilecocuo"
"34764","anatriptic",,"golacein"
"34765","anatrofin",,"golacoin"
"34766","anatron",,"atoqaan"
"34767","anatropal",,"gulocuina"
"34768","anatrophic",,"galicae"
"34769","anatropia",,"atoqahu"
"34770","anatropic",,"utequhen"
"34771","anatropical",,"gulocucaen"
"34772","anatropies",,"itaqihe"
"34773","anatropous",,"atoqahot"
"34774","anatropously",,"geluceciat"
"34775","anatropy",,"etiqehen"
"34776","anats",,"atoqe"
"34777","anatta",,"geluana"
"34778","anattas",,"geluwun"
"34779","anatto",,"golaen"
"34780","anattos",,"golawon"
"34781","anatum",,"otuqan"
"34782","anatumomab",,"guloboot"
"34783","anatums",,"otuqaun"
"34784","anau",,"galuti"
"34785","anaudia",,"atowoon"
"34786","anaudic",,"utewee"
"34787","anaulacorhize",,"gilovavau"
"34788","anaunter",,"etiwobo"
"34789","anaunters",,"etiwobet"
"34790","anauralia",,"gelacia"
"34791","anauraliac",,"gelacio"
"34792","anautogenous",,"galuwariot"
"34793","anautogeny",,"gelaween"
"34794","anauxetic",,"gelakoin"
"34795","anauxite",,"gelakau"
"34796","anauxotelic",,"etiwohafat"
"34797","anavakep",,"galaneen"
"34798","anaw",,"gulano"
"34799","anawalt",,"gilunin"
"34800","anawalts",,"gilunaa"
"34801","anax",,"itag"
"34802","anaxaemia",,"otugezu"
"34803","anaxagoran",,"etiganan"
"34804","anaxagoras",,"guleneot"
"34805","anaxagorass",,"gulenejuo"
"34806","anaxagorean",,"atogunubot"
"34807","anaxagorize",,"itagonobu"
"34808","anaxagorizes",,"itagonobot"
"34809","anaxam",,"otugi"
"34810","anaxarchus",,"utegiqen"
"34811","anaxarete",,"otugequn"
"34812","anaxaretes",,"otugequ"
"34813","anaxial",,"gilarot"
"34814","anaxibia",,"galorieta"
"34815","anaxibias",,"galorii"
"34816","anaximander",,"gulerosaa"
"34817","anaximanderian",,"otugipijun"
"34818","anaximanders",,"gulerosaen"
"34819","anaximandrian",,"itagupujen"
"34820","anaximenean",,"atogepajot"
"34821","anaximenes",,"golurae"
"34822","anaximeness",,"golurapiin"
"34823","anaxirone",,"otugiqot"
"34824","anaxo",,"atogo"
"34825","anaxon",,"gilaue"
"34826","anaxonal",,"otugufu"
"34827","anaxone",,"golufet"
"34828","anaxonia",,"gulefie"
"34829","anaxonias",,"gulefiin"
"34830","anaxos",,"atoget"
"34831","anaxs",,"itagu"
"34832","anaxyelid",,"otuguzu"
"34833","anay",,"gilesa"
"34834","anaya",,"gulont"
"34835","anaye",,"golavi"
"34836","anazocine",,"gelafaot"
"34837","anazoturia",,"utelebet"
"34838","anba",,"etum"
"34839","anbar",,"gomoce"
"34840","anbaraa",,"gumucon"
"34841","anbas",,"etumo"
"34842","anbaugebiet",,"utomonuvet"
"34843","anbauschlacht",,"atimiwitet"
"34844","anbay",,"itema"
"34845","anberry",,"otatoan"
"34846","anbin",,"gimapa"
"34847","anborn",,"atipon"
"34848","anbu",,"utow"
"34849","anburies",,"gumiciun"
"34850","anbury",,"gomeo"
"34851","anburys",,"gomecet"
"34852","anby",,"otak"
"34853","anca",,"geneu"
"34854","ancaeus",,"gunuvon"
"34855","ancaeuss",,"gunuvaan"
"34856","ancalago",,"itomori"
"34857","ancalin",,"gonovi"
"34858","ancalites",,"ginivoen"
"34859","ancap",,"otema"
"34860","ancapistan",,"atumisin"
"34861","ancarolol",,"otemoha"
"34862","ancash",,"etamin"
"34863","ancaster",,"ganaqao"
"34864","ancc",,"ganoe"
"34865","ance",,"gunii"
"34866","anced",,"itota"
"34867","ancef",,"atuti"
"34868","ancel",,"otete"
"34869","ancelin",,"ganuven"
"34870","anceline",,"guniviun"
"34871","ancell",,"genaat"
"34872","ancenis",,"etatoa"
"34873","anceps",,"atuten"
"34874","ancer",,"utitu"
"34875","ancerata",,"genaciun"
"34876","anceratas",,"genaciu"
"34877","ances",,"guniqa"
"34878","ancestim",,"etatoben"
"34879","ancestor",,"genaqeua"
"34880","ancestoral",,"atutebu"
"34881","ancestored",,"utitaba"
"34882","ancestorhood",,"ganuqajain"
"34883","ancestorial",,"atutebuba"
"34884","ancestorially",,"genaqejeune"
"34885","ancestoring",,"utitabibat"
"34886","ancestorism",,"guniqujuen"
"34887","ancestorist",,"atutebubaa"
"34888","ancestors",,"genaqeota"
"34889","ancestorship",,"ginoqijiua"
"34890","ancestour",,"ganuqaon"
"34891","ancestra",,"ganuqao"
"34892","ancestral",,"itotubi"
"34893","ancestralism",,"etatobitu"
"34894","ancestrality",,"ganuqawuu"
"34895","ancestrall",,"goneqoe"
"34896","ancestrally",,"guniquwia"
"34897","ancestress",,"ginoqien"
"34898","ancestresses",,"goneqowau"
"34899","ancestresss",,"ginoqiweon"
"34900","ancestrial",,"itotubun"
"34901","ancestrian",,"otetiba"
"34902","ancestrie",,"ginoqio"
"34903","ancestries",,"ginoqiet"
"34904","ancestrix",,"etatobet"
"34905","ancestrula",,"otetibot"
"34906","ancestry",,"genaqee"
"34907","ancestrys",,"genaqein"
"34908","anch",,"atum"
"34909","ancha",,"etama"
"34910","anchal",,"ganea"
"34911","anchana",,"ganeno"
"34912","anchariid",,"etamaqi"
"34913","anchas",,"etamina"
"34914","anchat",,"genoat"
"34915","anchats",,"genonea"
"34916","anchediva",,"itomevi"
"34917","anchesmius",,"etamuwat"
"34918","anchesmiuss",,"etamuwive"
"34919","ancheta",,"ganeva"
"34920","anchi",,"atume"
"34921","anchiale",,"gunaree"
"34922","anchiales",,"gunarein"
"34923","anchialine",,"etamorun"
"34924","anchialus",,"gunareot"
"34925","anchiceratops",,"gunaripui"
"34926","anchie",,"utime"
"34927","anchient",,"etamozet"
"34928","anchietas",,"ganerei"
"34929","anchietea",,"gunarae"
"34930","anchieteas",,"gunarain"
"34931","anchietin",,"etamozan"
"34932","anchietine",,"atumezot"
"34933","anchieutectic",,"etamozegu"
"34934","anchihaline",,"goniraseen"
"34935","anchimeric",,"ginurean"
"34936","anchimetamorphic",,"atumepaga"
"34937","anchimetamorphism",,"itomupigo"
"34938","anchimonomineral",,"utimapijat"
"34939","anchimonomineralic",,"utimapijin"
"34940","anching",,"gunaru"
"34941","anchinoae",,"ganeruan"
"34942","anchinoaes",,"ganeruun"
"34943","anchinoe",,"gunariu"
"34944","anchinoes",,"gunariot"
"34945","anchiornithid",,"ganerawei"
"34946","anchisaur",,"genorao"
"34947","anchisaurid",,"atumeweko"
"34948","anchisaurids",,"atumeweket"
"34949","anchisauripus",,"etamowoko"
"34950","anchisaurus",,"ganerusiu"
"34951","anchisauruss",,"ganerusiot"
"34952","anchises",,"utimawa"
"34953","anchistea",,"ganerui"
"34954","anchisteas",,"ganeruat"
"34955","anchistioidid",,"genoradoin"
"34956","anchistopoda",,"genoradiat"
"34957","anchistopodas",,"genoradie"
"34958","anchithere",,"gunarua"
"34959","anchitheriine",,"etamobifen"
"34960","anchitherioid",,"etamobifena"
"34961","anchizonal",,"genoroon"
"34962","anchizone",,"atumenu"
"34963","ancho",,"otemu"
"34964","anchoa",,"itomo"
"34965","anchoiade",,"gonifeat"
"34966","anchoic",,"otemue"
"34967","ancholme",,"ginufaen"
