"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1087070",,,
"Author: Gino Rouzee",,,
,,,
"ID","EN",,"MJ"
"184576","codlea",,"ivetea"
"184577","codled",,"lerau"
"184578","codlemone",,"lirovaat"
"184579","codles",,"ovaten"
"184580","codless",,"ovation"
"184581","codlet",,"lerain"
"184582","codlike",,"evutain"
"184583","codlin",,"laruan"
"184584","codline",,"lurirot"
"184585","codlines",,"luriroo"
"184586","codling",,"leraron"
"184587","codlings",,"leraruan"
"184588","codlins",,"larurun"
"184589","codliver",,"evutagot"
"184590","codlock",,"uvotuun"
"184591","codm",,"loros"
"184592","codman",,"evuvun"
"184593","codner",,"leroin"
"184594","codnor",,"luraua"
"184595","codo",,"lerin"
"184596","codocyte",,"ovapemon"
"184597","codogenic",,"uvopezot"
"184598","codogno",,"ovapuat"
"184599","codol",,"avipo"
"184600","codologies",,"ovapuha"
"184601","codology",,"avipohan"
"184602","codomain",,"iveperet"
"184603","codomains",,"iveperi"
"184604","codomannus",,"lurezai"
"184605","codomestication",,"ivepezuget"
"184606","codominance",,"lurezohoan"
"184607","codominances",,"lurezohoun"
"184608","codominant",,"avipisu"
"184609","codominantly",,"larozihii"
"184610","codominants",,"avipisetot"
"184611","codominate",,"lerizuat"
"184612","codominated",,"evupusoton"
"184613","codominates",,"lerizuhue"
"184614","codominating",,"evupusotin"
"184615","codon",,"uvopi"
"184616","codoncode",,"lurepoa"
"184617","codonhexaster",,"evuparunat"
"184618","codonophoran",,"uvopihotat"
"184619","codonopsis",,"lorupeon"
"184620","codons",,"uvopan"
"184621","codopant",,"evuporot"
"184622","codoped",,"lerihot"
"184623","codoping",,"lerihuan"
"184624","codorus",,"evupuu"
"184625","codoruss",,"evupudot"
"184626","codoxime",,"evupasot"
"184627","codpiece",,"uvofizat"
"184628","codpieced",,"lirerion"
"184629","codpieces",,"uvofize"
"184630","codpitchings",,"luroriviot"
"184631","codrawer",,"lirinaet"
"184632","codri",,"aviju"
"184633","codrii",,"avijen"
"184634","codrington",,"lororai"
"184635","codrive",,"lororun"
"184636","codriven",,"avijugon"
"184637","codriver",,"ivejogo"
"184638","codrivers",,"ivejoget"
"184639","codrives",,"lororiu"
"184640","codriving",,"ovajegot"
"184641","codrove",,"lurufu"
"184642","codru",,"uvoja"
"184643","codrug",,"avijo"
"184644","codrus",,"uvoji"
"184645","codruss",,"uvojaat"
"184646","cods",,"luran"
"184647","codsall",,"lorine"
"184648","codshead",,"luranuin"
"184649","codskin",,"evucoot"
"184650","codswallop",,"uvocoro"
"184651","codswallops",,"uvocorifet"
"184652","codual",,"ivewu"
"184653","coduality",,"luronaen"
"184654","codungalur",,"evuwanon"
"184655","codware",,"ivedau"
"184656","codworm",,"ivedia"
"184657","cody",,"lerit"
"184658","codydramol",,"evukeqen"
"184659","codys",,"leriqa"
"184660","coebang",,"uvineat"
"184661","coeburn",,"leseba"
"184662","coeburns",,"lesebien"
"184663","coecal",,"lisuai"
"184664","coecilian",,"evarazen"
"184665","coeco",,"evare"
"184666","coecum",,"evarat"
"184667","coed",,"lisane"
"184668","coedcae",,"lisasot"
"184669","coedely",,"ivosuu"
"184670","coedffranc",,"lasolaot"
"184671","coedit",,"ivosua"
"184672","coedited",,"lesiraa"
"184673","coediting",,"lesiraat"
"184674","coedition",,"losureo"
"184675","coeditor",,"lasoruuna"
"184676","coeditors",,"lasoruu"
"184677","coeditorship",,"losurejeun"
"184678","coeditorships",,"losurejeu"
"184679","coedits",,"ivosoot"
"184680","coedkernew",,"lesiteon"
"184681","coedpenmaen",,"ovesizihu"
"184682","coeds",,"lisaqe"
"184683","coeducat",,"ivosutin"
"184684","coeducate",,"ovesiton"
"184685","coeducated",,"lesibuo"
"184686","coeducates",,"ovesitan"
"184687","coeducating",,"lesibusoun"
"184688","coeducation",,"losubasien"
"184689","coeducational",,"ovesitegen"
"184690","coeducationalise",,"evasotaga"
"184691","coeducationalises",,"evasotagen"
"184692","coeducationalism",,"avusetugat"
"184693","coeducationalisms",,"avusetuge"
"184694","coeducationalist",,"lesibusoi"
"184695","coeducationalize",,"losubasiin"
"184696","coeducationalized",,"ovesitegun"
"184697","coeducationalizes",,"losubasia"
"184698","coeducationalizing",,"ovesitegena"
"184699","coeducationally",,"losubasiu"
"184700","coeducations",,"losubasion"
"184701","coeducator",,"lasobie"
"184702","coees",,"ivoto"
"184703","coef",,"lasina"
"184704","coeff",,"oveki"
"184705","coeffect",,"lasilaun"
"184706","coeffective",,"ivokuzugat"
"184707","coeffects",,"lasilau"
"184708","coefficacy",,"avukesun"
"184709","coeffici",,"ovekisu"
"184710","coefficiency",,"lasilivaon"
"184711","coefficient",,"ivokusuvu"
"184712","coefficiently",,"liselevii"
"184713","coefficients",,"ivokusuvot"
"184714","coefficientwise",,"avukesevat"
"184715","coeffluent",,"lasileo"
"184716","coeffluential",,"avukezifon"
"184717","coehelminthic",,"losovifoin"
"184718","coehorn",,"lusufa"
"184719","coehorns",,"lusufeen"
"184720","coel",,"loseno"
"184721","coelacanth",,"ovetutu"
"184722","coelacanthic",,"ovetutejo"
"184723","coelacanthid",,"lesanuseu"
"184724","coelacanthidae",,"lesanuseot"
"184725","coelacanthidaes",,"lesanuseo"
"184726","coelacanthiform",,"uvitetija"
"184727","coelacanthine",,"lisonesien"
"184728","coelacanthini",,"lusinosuot"
"184729","coelacanthinis",,"lusinosuo"
"184730","coelacanthoid",,"lisonesiena"
"184731","coelacanthous",,"ivotatojin"
"184732","coelacanths",,"ovetutejot"
"184733","coelambus",,"evatipa"
"184734","coelanaglyphic",,"lasunisie"
"184735","coelar",,"uvitia"
"184736","coelarium",,"evatiqen"
"184737","coelastraceae",,"lisonedou"
"184738","coelastraceaes",,"lisonedoot"
"184739","coelastraceous",,"lusinodie"
"184740","coelastrum",,"lasuniot"
"184741","coelastrums",,"lasuniduo"
"184742","coelata",,"uvitean"
"184743","coelatas",,"uvitebun"
"184744","coelbren",,"avutiqet"
"184745","coelder",,"lesatot"
"184746","coeldership",,"lisotiwiot"
"184747","coele",,"lesav"
"184748","coelebogyne",,"lisovajeu"
"184749","coelebogynes",,"lisovajeot"
"184750","coelebs",,"ovetiet"
"184751","coelect",,"evatoun"
"184752","coelection",,"lasuviot"
"184753","coelector",,"lisovean"
"184754","coelectron",,"evatoten"
"184755","coelectrophoresis",,"ovetitubot"
"184756","coelectrophoretic",,"lesavudaat"
"184757","coelectropolymerization",,"lesavudaata"
"184758","coelectroporated",,"lesavudaen"
"184759","coelectroporation",,"losevadeet"
"184760","coelelminth",,"lasuvefaon"
"184761","coelelminthes",,"lusivafuot"
"184762","coelelminthess",,"lusivafuo"
"184763","coelelminthic",,"lasuvefaun"
"184764","coelemu",,"lisovet"
"184765","coelentera",,"uvitafin"
"184766","coelenteramide",,"lasuvidoon"
"184767","coelenteras",,"uvitafefa"
"184768","coelenterata",,"lusivodei"
"184769","coelenteratae",,"lisovedain"
"184770","coelenteratas",,"lusivodeat"
"184771","coelenterate",,"losevaduen"
"184772","coelenterates",,"losevaduon"
"184773","coelenterazine",,"ovetifufet"
"184774","coelenteric",,"ivotufafan"
"184775","coelenteron",,"losevaduet"
"184776","coelenterons",,"losevadui"
"184777","coelesti",,"evatowot"
"184778","coelestial",,"lasuviota"
"184779","coelestine",,"losevao"
"184780","coelestinum",,"lasuvidaen"
"184781","coelevate",,"lusivaota"
"184782","coelevated",,"uvitage"
"184783","coelhelminth",,"evatuzahin"
"184784","coelho",,"avuten"
"184785","coeli",,"losera"
"184786","coelia",,"lisoen"
"184787","coeliac",,"lisoret"
"184788","coeliaccer",,"ivotoret"
"184789","coeliaccest",,"oveterizu"
"184790","coeliacer",,"ivotoren"
"184791","coeliacest",,"ovetere"
"184792","coeliacomesenteric",,"ivotorucan"
"184793","coeliacs",,"lisorui"
"184794","coelialgia",,"uvitiret"
"184795","coelian",,"evatain"
"184796","coelibactin",,"evatasazi"
"184797","coelichelin",,"ivototifu"
"184798","coelicolae",,"ivototi"
"184799","coelicolaes",,"ivototafat"
"184800","coelicolist",,"loserajaan"
"184801","coelicolists",,"loserajaun"
"184802","coeligenous",,"evatanujat"
"184803","coelin",,"avutena"
"184804","coeline",,"uvitiun"
"184805","coelio",,"lusiina"
"184806","coeliodes",,"ivotohet"
"184807","coeliodynia",,"lusirizaat"
"184808","coeliomyalgia",,"evataherot"
"184809","coeliorrhea",,"evataheban"
"184810","coeliorrhoea",,"ivotohibin"
"184811","coelioscopy",,"avutuhezin"
"184812","coeliotomy",,"evatahi"
"184813","coell",,"evati"
"184814","coello",,"ivotota"
"184815","coellos",,"ivotao"
"184816","coelo",,"lusif"
"184817","coeloblast",,"uvitusa"
"184818","coeloblastic",,"uvitusiton"
"184819","coeloblastula",,"losefupaat"
"184820","coelocapitular",,"lasufisoat"
"184821","coelococcus",,"lasufijaot"
"184822","coelococcuss",,"lasufijao"
"184823","coeloconic",,"uvituto"
"184824","coeloconicum",,"evatetijun"
"184825","coelodont",,"ivotivon"
"184826","coelodonta",,"uvituva"
"184827","coelogastrula",,"avutanuden"
"184828","coeloglossa",,"ovetonecen"
"184829","coeloglossum",,"ivotinoca"
"184830","coeloglossums",,"ivotinocen"
"184831","coelogyne",,"uvitunot"
"184832","coelogynes",,"uvituno"
"184833","coeloid",,"uvituun"
"184834","coelolepid",,"ivotizan"
"184835","coelom",,"loseuna"
"184836","coeloma",,"lisofon"
"184837","coelomata",,"uvitupin"
"184838","coelomatas",,"uvitupa"
"184839","coelomate",,"ovetopun"
"184840","coelomates",,"ovetopu"
"184841","coelomatic",,"ivotipan"
"184842","coelomatous",,"uvitupiget"
"184843","coelome",,"lesafo"
"184844","coelomes",,"lesafieta"
"184845","coelomesoblast",,"ivotipeda"
"184846","coelomic",,"losefuot"
"184847","coelomitis",,"ovetopo"
"184848","coelomocoela",,"avutapozot"
"184849","coelomocoelas",,"avutapozo"
"184850","coelomocyte",,"avutapoze"
"184851","coelomoduct",,"losefujiet"
"184852","coelomopore",,"losefujui"
"184853","coelomostome",,"ivotipadin"
"184854","coeloms",,"losefu"
"184855","coelomycete",,"ovetopuzu"
"184856","coelomycetes",,"ovetopuzot"
"184857","coelomycetous",,"uvitupezi"
"184858","coelonavigation",,"losefasaen"
"184859","coelongated",,"ovetofetot"
"184860","coelophyses",,"losefosion"
"184861","coelophysid",,"ivotijire"
"184862","coelophysis",,"lisofisuo"
"184863","coelophysises",,"losefosie"
"184864","coelophysisses",,"losefosiin"
"184865","coelophysoid",,"avutajaro"
"184866","coelopid",,"lasufae"
"184867","coeloplanid",,"losefopai"
"184868","coeloplanula",,"lesafepuot"
"184869","coelopteran",,"lisofidain"
"184870","coelopulse",,"losefoen"
"184871","coelorum",,"ovetoqun"
"184872","coelosaurus",,"uvituwiken"
"184873","coeloscope",,"ovetowu"
"184874","coeloscopes",,"ovetowicot"
"184875","coelosperm",,"lisofeu"
"184876","coelospermous",,"lusifocein"
"184877","coelostat",,"lusifoen"
"184878","coelostats",,"lusifoon"
"184879","coelostoma",,"avutawe"
"184880","coelostomidiid",,"ivotiwacet"
"184881","coelosyria",,"ivotiwan"
"184882","coelous",,"lisofona"
"184883","coelozoic",,"ivotinon"
"184884","coeltera",,"losewoe"
"184885","coelum",,"lusiua"
"184886","coelurid",,"lesabiet"
"184887","coeluroides",,"losebujoet"
"184888","coelurosaur",,"lusibejuan"
"184889","coelurosauravid",,"lisobajii"
"184890","coelurosauravus",,"ivotuqado"
"184891","coelurosauria",,"lasubojai"
"184892","coelurosaurian",,"ivotuqadoa"
"184893","coelurosaurichnus",,"lesabijee"
"184894","coelurosaurid",,"uvitaqedan"
"184895","coelurosaurs",,"lusibejuun"
"184896","coelurus",,"evatoqot"
"184897","coelute",,"avuteo"
"184898","coeluted",,"lusibiin"
"184899","coelutes",,"avutebet"
"184900","coeluting",,"lusibii"
"184901","coelution",,"lasubuot"
"184902","coemanate",,"avuvofon"
"184903","coembedded",,"uvivozat"
"184904","coembodied",,"losoreot"
"184905","coembodies",,"ivovehon"
"184906","coembody",,"evavuhu"
"184907","coembodying",,"lusurizaat"
"184908","coembrace",,"ivoveqa"
"184909","coemerge",,"lesevien"
"184910","coemerged",,"evavoqot"
"184911","coemergence",,"ivovuqofi"
"184912","coemerges",,"lesevion"
"184913","coemerging",,"evavoqan"
"184914","coeminency",,"ivovofi"
"184915","coemperor",,"lasahaua"
"184916","coemploy",,"evavoza"
"184917","coemployed",,"lusuhaet"
"184918","coemployee",,"uvivazot"
"184919","coemploying",,"lusuhajau"
"184920","coemployment",,"avuvezora"
"184921","coemploys",,"evavozen"
"184922","coempt",,"ivovin"
"184923","coempted",,"lesehao"
"184924","coempting",,"lesehaun"
"184925","coemptio",,"avuveban"
"184926","coemption",,"losoheen"
"184927","coemptional",,"ovevibicen"
"184928","coemptionator",,"lasahuteat"
"184929","coemptions",,"losoheon"
"184930","coemptive",,"lasahuu"
"184931","coemptor",,"lasahuea"
"184932","coempts",,"ivovua"
"184933","coen",,"lesone"
"184934","coenacle",,"avuzoten"
"184935","coenacles",,"avuzoton"
"184936","coenact",,"ovezuet"
"184937","coenacted",,"lasenian"
"184938","coenacting",,"lasenia"
"184939","coenactor",,"lusanoo"
"184940","coenacts",,"ovezuti"
"184941","coenacula",,"evazitot"
"184942","coenaculous",,"evazitufon"
"184943","coenaculum",,"ovezutu"
"184944","coenaculums",,"ovezutafot"
"184945","coenaestheses",,"lusanubaat"
"184946","coenaesthesia",,"lesoneboin"
"184947","coenaesthesias",,"lesoneboa"
"184948","coenaesthesis",,"lasenabeon"
"184949","coenagrionid",,"ivozanivot"
"184950","coenamor",,"ivozapen"
"184951","coenamored",,"lesonii"
"184952","coenamoring",,"lesonijaot"
"184953","coenamorment",,"ovezupuben"
"184954","coenamors",,"ivozapon"
"184955","coenamour",,"ovezupe"
"184956","coenamoured",,"lasenojoot"
"184957","coenamouring",,"lasenojoan"
"184958","coenamourment",,"evazipike"
"184959","coenamours",,"ovezupin"
"184960","coenanthium",,"ovezufuten"
"184961","coencapsidate",,"ivozoredun"
"184962","coencapsidated",,"losisicoi"
"184963","coencapsulant",,"lusasacue"
"184964","coencapsulate",,"evazarudan"
"184965","coencapsulated",,"lasesecaet"
"184966","coencapsulates",,"evazarudun"
"184967","coencapsulating",,"lasesecau"
"184968","coend",,"evaze"
"184969","coendear",,"lesotea"
"184970","coendemic",,"ivozizen"
"184971","coendemicity",,"lusatufuat"
"184972","coendidae",,"lasetiat"
"184973","coendidaes",,"lasetie"
"184974","coendocytosis",,"lesotavoot"
"184975","coendoo",,"avuzaen"
"184976","coendou",,"ovezoon"
"184977","coendous",,"ovezohan"
"184978","coendure",,"lusatuin"
"184979","coendured",,"uvizudun"
"184980","coendures",,"lusatua"
"184981","coenduring",,"uvizuden"
"184982","coene",,"laseva"
"184983","coenecium",,"losivaot"
"184984","coenen",,"ivozu"
"184985","coenenchym",,"lisuvee"
"184986","coenenchyma",,"lusavovii"
"184987","coenenchymal",,"ivozufute"
"184988","coenenchymas",,"lusavoviat"
"184989","coenenchymata",,"avuzefetot"
"184990","coenenchymatous",,"avuzefeton"
"184991","coenenchyme",,"losivaveen"
"184992","coenesque",,"lusavoa"
"184993","coenestheses",,"lisuvedoin"
"184994","coenesthesia",,"laseviduen"
"184995","coenesthesias",,"laseviduon"
"184996","coenesthesiopathy",,"evazowiton"
"184997","coenesthesis",,"lusavodiun"
"184998","coenesthetic",,"uvizawetet"
"184999","coenestopathic",,"lusavodaot"
"185000","coenflame",,"lusalaet"
"185001","coengage",,"lisumuan"
"185002","coengager",,"uvizerot"
"185003","coenhancement",,"lisunuhio"
"185004","coenjoy",,"avuzaet"
"185005","coenla",,"evazun"
"185006","coeno",,"lisufa"
"185007","coenobe",,"ivoziin"
"185008","coenobia",,"avuzason"
"185009","coenobial",,"lisufaun"
"185010","coenobian",,"losifua"
"185011","coenobiar",,"lasefou"
"185012","coenobiarch",,"evazesoti"
"185013","coenobic",,"uvizuse"
"185014","coenobiod",,"lasefoua"
"185015","coenobioid",,"lasefoa"
"185016","coenobite",,"losifuot"
"185017","coenobites",,"losifuo"
"185018","coenobitic",,"lisufau"
"185019","coenobitical",,"ivozisugu"
"185020","coenobitid",,"ivozisan"
"185021","coenobitism",,"lesofitoin"
"185022","coenobitisms",,"lesofitoa"
"185023","coenobium",,"evazesen"
"185024","coenoblast",,"ivozisi"
"185025","coenoblastic",,"ivozisote"
"185026","coenoby",,"evazee"
"185027","coenocentrum",,"ovezotajo"
"185028","coenocline",,"lisufeu"
"185029","coenocyst",,"avuzati"
"185030","coenocyte",,"uvizute"
"185031","coenocytes",,"uvizutin"
"185032","coenocytic",,"avuzatat"
"185033","coenocytically",,"avuzatogen"
"185034","coenodioecism",,"ovezovicon"
"185035","coenoecial",,"ovezozu"
"185036","coenoecic",,"losifoin"
"185037","coenoecium",,"lusafuona"
"185038","coenogamete",,"evazenahon"
"185039","coenogenesis",,"avuzanija"
"185040","coenogenetic",,"lusafapuun"
"185041","coenological",,"lusafajoin"
"185042","coenology",,"ovezozin"
"185043","coenomegaspore",,"lasefopiat"
"185044","coenomonoecism",,"avuzapoji"
"185045","coenomyiid",,"ivozipat"
"185046","coenopopulation",,"evazejiqet"
"185047","coenopterid",,"lisufidain"
"185048","coenosarc",,"avuzawi"
"185049","coenosarcal",,"lusafosii"
"185050","coenosarcous",,"evazewaban"
"185051","coenosarcs",,"avuzawat"
"185052","coenose",,"losifun"
"185053","coenosis",,"lisufeat"
"185054","coenosite",,"ovezowe"
"185055","coenosorus",,"avuzawe"
"185056","coenospecies",,"ivoziwefun"
"185057","coenospecific",,"laseficoan"
"185058","coenospecifically",,"laseficoo"
"185059","coenosteal",,"lesofuan"
"185060","coenosteum",,"uvizuwa"
"185061","coenosteums",,"uvizuwefen"
"185062","coenotic",,"ivoziben"
"185063","coenotrope",,"evazebet"
"185064","coenotype",,"lasefue"
"185065","coenotypic",,"lesofaat"
"185066","coenourus",,"ovezode"
"185067","coenrich",,"losicaot"
"185068","coenriched",,"evazusen"
"185069","coenriches",,"lesocuat"
"185070","coenriching",,"evazusote"
"185071","coenrichment",,"lesocuvaot"
"185072","coenthrone",,"lasewoa"
"185073","coenunuri",,"losibao"
"185074","coenure",,"avuzeo"
"185075","coenures",,"avuzeqet"
"185076","coenuri",,"evazoin"
"185077","coenurosis",,"ivozuqat"
"185078","coenurus",,"avuzeqon"
"185079","coenvironmental",,"lisudewuun"
"185080","coenzymatic",,"lisumofeu"
"185081","coenzymatically",,"lisumofei"
"185082","coenzyme",,"ovezimi"
"185083","coenzymes",,"ovezimat"
"185084","coenzymic",,"ivozumet"
"185085","coep",,"lasini"
"185086","coepi",,"lasira"
"185087","coeptis",,"avufaet"
"185088","coepto",,"ovefet"
"185089","coequal",,"lisobet"
"185090","coequaler",,"ivohuren"
"185091","coequalest",,"ovehire"
"185092","coequalise",,"losebio"
"185093","coequalised",,"ovehirevin"
"185094","coequaliser",,"ivohurovat"
"185095","coequalises",,"losebipoet"
"185096","coequalising",,"ovehirevi"
"185097","coequalities",,"ovehireven"
"185098","coequality",,"avuherun"
"185099","coequalize",,"uviharot"
"185100","coequalized",,"lisobupie"
"185101","coequalizer",,"lusibapui"
"185102","coequalizes",,"uviharivo"
"185103","coequalizing",,"lisobupiet"
"185104","coequaller",,"lesaboan"
"185105","coequallest",,"lasubepia"
"185106","coequallier",,"lesabopue"
"185107","coequalliest",,"lasubepiet"
"185108","coequally",,"uviharin"
"185109","coequalness",,"avuheruje"
"185110","coequalnesses",,"uviharijon"
"185111","coequalnesss",,"avuherujin"
"185112","coequals",,"lisobui"
"185113","coequate",,"lisobuet"
"185114","coequated",,"ivohura"
"185115","coequates",,"lisobuia"
"185116","coequating",,"ivohurat"
"185117","coequation",,"uviharo"
"185118","coequilibration",,"lisobepie"
"185119","coer",,"lusut"
"185120","coerce",,"lisiot"
"185121","coerceable",,"lososou"
"185122","coerced",,"ivojoe"
"185123","coercee",,"lososi"
"185124","coercement",,"lososoot"
"185125","coercend",,"lasasai"
"185126","coercends",,"lasasaat"
"185127","coerceo",,"lasason"
"185128","coercer",,"uvijii"
"185129","coercers",,"uvijizat"
"185130","coerces",,"lisiso"
"185131","coercibility",,"avujusava"
